@id,qudt:abbreviation,qudt:code,qudt:conversionMultiplier,qudt:conversionOffset,qudt:currencyExponent,qudt:description,qudt:exactMatch,qudt:literal,qudt:quantityKind,qudt:symbol,qudt:uneceCommonCode,rdf:type,rdfs:label,skos:closeMatch,skos:exactMatch
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SquareMeterPerKelvin>,"",'2048'^^xsd:string,1.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/AreaThermalExpansion>,'m^2/K'^^xsd:string,"",qudt:AreaThermalExpansionUnit|qudt:Unit|qudt:SIDerivedUnit,'Square Meter per Kelvin'^^xsd:string,"",<http://qudt.org/vocab/unit#SquareMeterPerKelvin>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SquareMeterPerSecond>,'m^2 s^-1'^^xsd:string,'1720'^^xsd:string,1.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/AreaPerTime>,'m^2 s^-1'^^xsd:string,"",qudt:SIDerivedUnit|qudt:KinematicViscosityUnit|qudt:ThermalDiffusivityUnit|qudt:Unit|qudt:DerivedUnit,'Square Meter per Second'^^xsd:string,"",<http://qudt.org/vocab/unit#SquareMeterPerSecond>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SquareMeterSteradian>,'m^2-sr'^^xsd:string,'1725'^^xsd:string,1,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/AreaAngle>,'m^2-sr'^^xsd:string,"",qudt:DerivedUnit|qudt:Unit|qudt:SIDerivedUnit|qudt:AreaAngleUnit,'Square Meter Steradian'^^xsd:string,"",<http://qudt.org/vocab/unit#SquareMeterSteradian>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SquareMile>,'mi^2'^^xsd:string,'1730'^^xsd:string,2589988.11,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Area>,'mi^2'^^xsd:string,'MIK'^^xsd:string,qudt:DerivedUnit|qudt:NotUsedWithSIUnit|qudt:Unit|qudt:AreaUnit,'Square Mile'^^xsd:string,"",<http://qudt.org/vocab/unit#SquareMile>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SquareYard>,'yd^2'^^xsd:string,'1735'^^xsd:string,0.83612736e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Area>,'yd^2'^^xsd:string,'YDK'^^xsd:string,qudt:Unit|qudt:AreaUnit|qudt:DerivedUnit|qudt:NotUsedWithSIUnit,'Square Yard'^^xsd:string,"",<http://qudt.org/vocab/unit#SquareYard>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SriLankaRupee>,'LKR'^^xsd:string,'144'^^xsd:string,"","",2,Sri Lanka,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Sri Lanka Rupee'^^xsd:string,"",<http://qudt.org/vocab/unit#SriLankaRupee>|<http://dbpedia.org/resource/Sri_Lankan_rupee>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Statampere>,'statA'^^xsd:string,'1740'^^xsd:string,3.335641E-10,0.0,"","",<http://qudt.org/vocab/unit#Biot>,"",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricCurrent>,'statA'^^xsd:string,"",qudt:ElectricCurrentUnit|qudt:Unit|qudt:NotUsedWithSIUnit,'Statampere'^^xsd:string,"",<http://qudt.org/vocab/unit#Statampere>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/StatamperePerSquareCentimeter>,'statA / cm^2'^^xsd:string,"",3.335641E-6,0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricCurrentDensity>,"","",qudt:Unit|qudt:ElectricCurrentDensityUnit,'Statampere per Square Centimeter'^^xsd:string,"",<http://qudt.org/vocab/unit#StatamperePerSquareCentimeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Statcoulomb>,'statC'^^xsd:string,'1745'^^xsd:string,3.33564E-10,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricCharge>,'statC'^^xsd:string,"",qudt:NotUsedWithSIUnit|qudt:Unit|qudt:ElectricChargeUnit,'Statcoulomb'^^xsd:string,"",<http://qudt.org/vocab/unit#Statcoulomb>|<http://dbpedia.org/resource/Statcoulomb>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/StatcoulombPerMole>,'statC/mol'^^xsd:string,"",3.33564E-10,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricChargePerAmountOfSubstance>,'statC/mol'^^xsd:string,"",qudt:Unit|qudt:ElectricChargePerAmountOfSubstanceUnit,'Statcoulomb per Mole'^^xsd:string,"",<http://qudt.org/vocab/unit#StatcoulombPerMole>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/StatcoulombPerSquareCentimeter>,"","",3.33564E-6,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricChargePerArea>,'statC/cm^2'^^xsd:string,"",qudt:Unit|qudt:ElectricChargeAreaDensityUnit,'Statcoulomb per Square Centimeter'^^xsd:string,"",<http://qudt.org/vocab/unit#StatcoulombPerSquareCentimeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Statfarad>,'statF'^^xsd:string,'1750'^^xsd:string,1.113E-12,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Capacitance>,'statF'^^xsd:string,"",qudt:CapacitanceUnit|qudt:Unit|qudt:NotUsedWithSIUnit,'Statfarad'^^xsd:string,"",<http://qudt.org/vocab/unit#Statfarad>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Stathenry>,'statH'^^xsd:string,'1755'^^xsd:string,8.9876E11,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Inductance>,'statH'^^xsd:string,"",qudt:Unit|qudt:NotUsedWithSIUnit|qudt:InductanceUnit,'Stathenry'^^xsd:string,"",<http://qudt.org/vocab/unit#Stathenry>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/StathenryPerCentimeter>,"","",8.9876E13,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Permeability>,'statH/cm'^^xsd:string,"",qudt:Unit|qudt:PermeabilityUnit,'Stathenry per Centimeter'^^xsd:string,"",<http://qudt.org/vocab/unit#StathenryPerCentimeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Statmho>,'statS'^^xsd:string,'1760'^^xsd:string,"","","","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricConductivity>,'statS'^^xsd:string,"",qudt:Unit|qudt:NotUsedWithSIUnit|qudt:ConductanceUnit,'Statmho'^^xsd:string,"",<http://qudt.org/vocab/unit#Statmho>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Statohm>,'statOhm'^^xsd:string,'1765'^^xsd:string,8.9876E11,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Resistance>,'statOhm'^^xsd:string,"",qudt:NotUsedWithSIUnit|qudt:ResistanceUnit|qudt:Unit,'Statohm'^^xsd:string,"",<http://qudt.org/vocab/unit#Statohm>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Statvolt>,'statV'^^xsd:string,'1770'^^xsd:string,2.99792458E2,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/EnergyPerElectricCharge>,'statV'^^xsd:string,"",qudt:Unit|qudt:NotUsedWithSIUnit|qudt:EnergyPerElectricChargeUnit,'Statvolt'^^xsd:string,"",<http://qudt.org/vocab/unit#Statvolt>|<http://dbpedia.org/resource/Statvolt>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/StatvoltCentimeter>,'statV cm'^^xsd:string,"",2.99792458,0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricFlux>,'statV cm'^^xsd:string,"",qudt:ElectricFluxUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Statvolt Centimeter'^^xsd:string,"",<http://qudt.org/vocab/unit#StatvoltCentimeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/StatvoltPerCentimeter>,"","",2.99792458E4,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ElectricField>,'statV/cm'^^xsd:string,"",qudt:Unit|qudt:NotUsedWithSIUnit|qudt:ElectricFieldStrengthUnit,'Statvolt per Centimeter'^^xsd:string,"",<http://qudt.org/vocab/unit#StatvoltPerCentimeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Steradian>,'sr'^^xsd:string,'1775'^^xsd:string,1,0.0,"","'The steradian (symbol: sr) is the SI unit of solid angle. It is used to describe two-dimensional angular spans in three-dimensional space, analogous to the way in which the radian describes angles in a plane.'^^xsd:string","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/SolidAngle>,'sr'^^xsd:string,'D27'^^xsd:string,qudt:SIDerivedUnit|qudt:Unit|qudt:SolidAngleUnit,'Steradian'^^xsd:string,"",<http://dbpedia.org/resource/Steradian>|<http://qudt.org/vocab/unit#Steradian>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Stere>,'st'^^xsd:string,'1780'^^xsd:string,1.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Volume>,'st'^^xsd:string,'G26'^^xsd:string,qudt:VolumeUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Stere'^^xsd:string,"",<http://qudt.org/vocab/unit#Stere>|<http://dbpedia.org/resource/St%C3%A8re>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Stilb>,'sb'^^xsd:string,'1785'^^xsd:string,10000.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Luminance>,'sb'^^xsd:string,"",qudt:LuminanceUnit|qudt:Unit|qudt:NotUsedWithSIUnit,'Stilb'^^xsd:string,"",<http://dbpedia.org/resource/Stilb>|<http://qudt.org/vocab/unit#Stilb>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Stokes>,'St'^^xsd:string,'1790'^^xsd:string,1.0E-4,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/KinematicViscosity>,'St'^^xsd:string,'91'^^xsd:string,qudt:NotUsedWithSIUnit|qudt:KinematicViscosityUnit|qudt:Unit,'Stokes'^^xsd:string,"",<http://dbpedia.org/resource/Stokes>|<http://qudt.org/vocab/unit#Stokes>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SudanesePound>,'SDG'^^xsd:string,'938'^^xsd:string,"","",2,Sudan,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Sudanese Pound'^^xsd:string,"",<http://qudt.org/vocab/unit#SudanesePound>|<http://dbpedia.org/resource/Sudanese_pound>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SurinamDollar>,'SRD'^^xsd:string,'968'^^xsd:string,"","",2,Suriname,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Surinam Dollar'^^xsd:string,"",<http://dbpedia.org/resource/Surinamese_dollar>|<http://qudt.org/vocab/unit#SurinamDollar>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SwedishKrona>,'SEK'^^xsd:string,'752'^^xsd:string,"","",2,Sweden,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Swedish Krona'^^xsd:string,"",<http://dbpedia.org/resource/Swedish_krona>|<http://qudt.org/vocab/unit#SwedishKrona>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SwissFranc>,'CHF'^^xsd:string,'756'^^xsd:string,"","",2,"Switzerland, Liechtenstein","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Swiss Franc'^^xsd:string,"",<http://qudt.org/vocab/unit#SwissFranc>|<http://dbpedia.org/resource/Swiss_franc>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/SyrianPound>,'SYP'^^xsd:string,'760'^^xsd:string,"","",2,Syria,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Syrian Pound'^^xsd:string,"",<http://qudt.org/vocab/unit#SyrianPound>|<http://dbpedia.org/resource/Syrian_pound>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tablespoon>,'tbsp'^^xsd:string,'1795'^^xsd:string,1.47867656E-4,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Volume>,'tbsp'^^xsd:string,"",qudt:VolumeUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Tablespoon'^^xsd:string,"",<http://qudt.org/vocab/unit#Tablespoon>|<http://dbpedia.org/resource/Tablespoon>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TanzanianShilling>,'TZS'^^xsd:string,'834'^^xsd:string,"","",2,Tanzania,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Tanzanian Shilling'^^xsd:string,"",<http://dbpedia.org/resource/Tanzanian_shilling>|<http://qudt.org/vocab/unit#TanzanianShilling>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Teaspoon>,'tsp'^^xsd:string,'1800'^^xsd:string,4.92892187E-5,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Volume>,'tsp'^^xsd:string,"",qudt:NotUsedWithSIUnit|qudt:Unit|qudt:VolumeUnit,'Teaspoon'^^xsd:string,"",<http://dbpedia.org/resource/Teaspoon>|<http://qudt.org/vocab/unit#Teaspoon>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tebi>,"","",1099511627776,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Dimensionless>,'Ti'^^xsd:string,"",qudt:Unit|qudt:BinaryPrefixUnit,'Tebi'^^xsd:string,<http://dbpedia.org/resource/Binary_prefix>,<http://qudt.org/vocab/unit#Tebi>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tenge>,'KZT'^^xsd:string,'398'^^xsd:string,"","",2,Kazakhstan,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Tenge'^^xsd:string,"",<http://qudt.org/vocab/unit#Tenge>|<http://dbpedia.org/resource/Kazakhstani_tenge>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tera>,"","",1.0E12,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Dimensionless>,'T'^^xsd:string,"",qudt:Unit|qudt:DecimalPrefixUnit,'Tera'^^xsd:string,"",<http://dbpedia.org/resource/Tera>|<http://qudt.org/vocab/unit#Tera>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tesla>,'T'^^xsd:string,'1805'^^xsd:string,1.0e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/MagneticField>,'T'^^xsd:string,'D33'^^xsd:string,qudt:SIDerivedUnit|qudt:Unit|qudt:DerivedUnit|qudt:MagneticFluxDensityUnit,'Tesla'^^xsd:string,"",<http://dbpedia.org/resource/Tesla>|<http://qudt.org/vocab/unit#Tesla>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TeslaMeter>,'m T'^^xsd:string,"",1,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/MagneticFluxPerUnitLength>,'m T'^^xsd:string,"",qudt:Unit|qudt:ElectricityAndMagnetismUnit,'Tesla Meter'^^xsd:string,"",<http://qudt.org/vocab/unit#TeslaMeter>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TeslaSecond>,'s T'^^xsd:string,"",1,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/MassPerElectricCharge>,'s T'^^xsd:string,"",qudt:Unit|qudt:ElectricityAndMagnetismUnit,'Tesla Second'^^xsd:string,"",<http://qudt.org/vocab/unit#TeslaSecond>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tex>,'tex'^^xsd:string,'1810'^^xsd:string,1.0E-6,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/MassPerLength>,'tex'^^xsd:string,"",qudt:MassPerLengthUnit|qudt:DerivedUnit|qudt:Unit|qudt:NotUsedWithSIUnit,'Tex'^^xsd:string,"",<http://dbpedia.org/resource/Tex>|<http://qudt.org/vocab/unit#Tex>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/ThermEEC>,'therm (EC)'^^xsd:string,'1820'^^xsd:string,105506000,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ThermalEnergy>|<http://qudt.org/vocab/quantity#EnergyAndWork>,'therm (EC)'^^xsd:string,"",qudt:EnergyAndWorkUnit|qudt:NotUsedWithSIUnit|qudt:ThermalEnergyUnit|qudt:Unit,'Therm EC'^^xsd:string,"",<http://qudt.org/vocab/unit#ThermEEC>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/ThermUS>,'therm (US)'^^xsd:string,'1830'^^xsd:string,105480400,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/EnergyAndWork>|<http://qudt.org/vocab/quantity#ThermalEnergy>,'therm (US)'^^xsd:string,"",qudt:NotUsedWithSIUnit|qudt:EnergyAndWorkUnit|qudt:Unit|qudt:ThermalEnergyUnit,'Therm US'^^xsd:string,"",<http://qudt.org/vocab/unit#ThermUS>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonAssay>,'AT'^^xsd:string,'1840'^^xsd:string,0.032666667,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Mass>,'AT'^^xsd:string,"",qudt:Unit|qudt:NotUsedWithSIUnit|qudt:MassUnit,'Ton Assay'^^xsd:string,"",<http://qudt.org/vocab/unit#TonAssay>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonEnergy>,'t/lbf'^^xsd:string,'1845'^^xsd:string,4.184E9,0.0,"",'Energy equivalent of one ton of TNT'^^xsd:string,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/EnergyAndWork>,'t/lbf'^^xsd:string,"",qudt:Unit|qudt:NotUsedWithSIUnit|qudt:EnergyAndWorkUnit,'Ton Energy'^^xsd:string,"",<http://qudt.org/vocab/unit#TonEnergy>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonLong>,'ton'^^xsd:string,'1850'^^xsd:string,1016.0469088,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Mass>,'ton'^^xsd:string,"",qudt:MassUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Ton - Long'^^xsd:string,"",<http://qudt.org/vocab/unit#TonLong>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonLongPerCubicYard>,'ton/yd^3'^^xsd:string,'1855'^^xsd:string,1328.9391836174336e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Density>,'ton/yd^3'^^xsd:string,"",qudt:NotUsedWithSIUnit|qudt:Unit|qudt:MassPerVolumeUnit,'Ton Long per Cubic Yard'^^xsd:string,"",<http://qudt.org/vocab/unit#TonLongPerCubicYard>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonMetric>,"","","","","","",<http://qudt.org/vocab/unit#MetricTon>,"","","","",qudt:Unit|qudt:NotUsedWithSIUnit,'Ton metric'^^xsd:string,"",<http://qudt.org/vocab/unit#TonMetric>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonOfOilEquivalent>,'toe'^^xsd:string,'1865'^^xsd:string,4.1868E10,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/EnergyAndWork>,'toe'^^xsd:string,"",qudt:EnergyAndWorkUnit|qudt:Unit|qudt:NotUsedWithSIUnit,'Ton of Oil Equivalent'^^xsd:string,"",<http://qudt.org/vocab/unit#TonOfOilEquivalent>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonOfRefrigeration>,'t/fg'^^xsd:string,'1870'^^xsd:string,3517,0.0,"",'12000 btu per hour'^^xsd:string,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Power>|<http://qudt.org/vocab/quantity#HeatFlowRate>,'t/fg'^^xsd:string,"",qudt:Unit|qudt:HeatFlowRateUnit|qudt:NotUsedWithSIUnit,'Ton of Refrigeration'^^xsd:string,"",<http://qudt.org/vocab/unit#TonOfRefrigeration>|<http://dbpedia.org/resource/Ton_of_refrigeration>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonShort>,'ton'^^xsd:string,'1880'^^xsd:string,907.18474,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Mass>,'ton'^^xsd:string,"",qudt:MassUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Ton - Short'^^xsd:string,"",<http://qudt.org/vocab/unit#TonShort>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonShortPerCubicYard>,'ton/yd'^^xsd:string,'1885'^^xsd:string,1186.552842515566e0,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Density>,'ton/yd'^^xsd:string,"",qudt:MassPerVolumeUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Ton Short per Cubic Yard'^^xsd:string,"",<http://qudt.org/vocab/unit#TonShortPerCubicYard>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TonShortPerHour>,'ton/hr'^^xsd:string,'1875'^^xsd:string,0.251995761,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/MassPerTime>,'ton/hr'^^xsd:string,"",qudt:MassPerTimeUnit|qudt:Unit|qudt:NotUsedWithSIUnit,'Short Ton per Hour'^^xsd:string,"",<http://qudt.org/vocab/unit#TonShortPerHour>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Torr>,'torr'^^xsd:string,'1890'^^xsd:string,133.322,0.0,"","","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/ForcePerArea>,'torr'^^xsd:string,'UA'^^xsd:string,qudt:NonSIUnit|qudt:PressureOrStressUnit|qudt:NotUsedWithSIUnit|qudt:Unit,'Torr'^^xsd:string,"",<http://dbpedia.org/resource/Torr>|<http://qudt.org/vocab/unit#Torr>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TrinidadAndTobagoDollar>,'TTD'^^xsd:string,'780'^^xsd:string,"","",2,Trinidad and Tobago,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'Trinidad and Tobago Dollar'^^xsd:string,"",<http://qudt.org/vocab/unit#TrinidadAndTobagoDollar>|<http://dbpedia.org/resource/Trinidad_and_Tobago_dollar>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/Tugrik>,'MNT'^^xsd:string,'496'^^xsd:string,"","",2,Mongolia,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Tugrik'^^xsd:string,"",<http://qudt.org/vocab/unit#Tugrik>|<http://dbpedia.org/resource/Mongolian_t%C3%B6gr%C3%B6g>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/TunisianDinar>,'TND'^^xsd:string,'788'^^xsd:string,"","",3,Tunisia,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Tunisian Dinar'^^xsd:string,"",<http://qudt.org/vocab/unit#TunisianDinar>|<http://dbpedia.org/resource/Tunisian_dinar>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/UAEDirham>,'AED'^^xsd:string,'784'^^xsd:string,"","",2,United Arab Emirates,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:CurrencyUnit|qudt:Unit,'United Arab Emirates dirham'^^xsd:string,"",<http://qudt.org/vocab/unit#UAEDirham>|<http://dbpedia.org/resource/United_Arab_Emirates_dirham>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/UICFranc>,'XFU'^^xsd:string,"","","","",International Union of Railways,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'UIC franc (special settlement currency)'^^xsd:string,"",<http://qudt.org/vocab/unit#UICFranc>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/USDollar>,'USD'^^xsd:string,'840'^^xsd:string|'0555'^^xsd:string,"","",2,"American Samoa, British Indian Ocean Territory, Ecuador, El Salvador, Guam, Haiti, Marshall Islands, Micronesia, Northern Mariana Islands, Palau, Panama, Puerto Rico, East Timor, Turks and Caicos Islands, United States, Virgin Islands","","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'US Dollar'^^xsd:string,"",<http://qudt.org/vocab/unit#USDollar>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/USDollar-NextDay>,'USN'^^xsd:string,'997'^^xsd:string,"","",2,United States,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'United States Dollar (next day) (funds code)'^^xsd:string,"",<http://qudt.org/vocab/unit#USDollar-NextDay>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/USDollar-SameDay>,"",'998'^^xsd:string,"","",2,United States,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'United States Dollar (same day) (funds code)'^^xsd:string,"",<http://qudt.org/vocab/unit#USDollar-SameDay>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/UgandaShilling>,'UGX'^^xsd:string,'800'^^xsd:string,"","",0,Uganda,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Uganda Shilling'^^xsd:string,"",<http://qudt.org/vocab/unit#UgandaShilling>|<http://dbpedia.org/resource/Ugandan_shilling>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/UnidadDeValorReal>,'COU'^^xsd:string,'970'^^xsd:string,"","",2,Colombia,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Unidad de Valor Real'^^xsd:string,"",<http://qudt.org/vocab/unit#UnidadDeValorReal>
<http://registry.it.csiro.au/def/qudt/1.1/qudt-unit/UnidadesDeFormento>,'CLF'^^xsd:string,'990'^^xsd:string,"","",0,Chile,"","",<http://registry.it.csiro.au/def/qudt/1.1/qudt-quantity/Currency>,"","",qudt:Unit|qudt:CurrencyUnit,'Unidades de formento (Funds code)'^^xsd:string,"",<http://qudt.org/vocab/unit#UnidadesDeFormento>
